longitude,latitude,store_name,street_address,city,state,zip,phone_number
-92.838576,45.037259,T-0931  Stillwater,2021 Market Dr,Stillwater,MN,55082,(651)439-0292
-90.243802,41.816338,T-0932  Clinton,2900 S 25th St,Clinton,IA,52732,(563)243-9909
-104.771294,39.538749,T-0933  Parker,9851 S Parker Rd,Parker,CO,80134,(303)840-9560
-96.63357,33.218516,T-0934  McKinney,1720 W University Dr,Mckinney,TX,75069,(972)542-0391
-111.661317,35.183912,T-0935  Flagstaff,1650 S Milton Rd,Flagstaff,AZ,86001,(928)774-3500
-111.888937,33.627809,T-0936  North Scottsdale,15444 N Frank Lloyd Wright Blvd,Scottsdale,AZ,85260,(480)860-2800
-122.711502,38.419604,T-0937  Santa Rosa South,1980 Santa Rosa Ave,Santa Rosa,CA,95407,(707)575-0665
-121.065292,37.694498,T-0938  Modesto NW,3900 Sisk Rd,Modesto,CA,95356,(209)543-9561
-117.244233,34.468418,T-0939  Apple Valley,19201 Bear Valley Rd,Apple Valley,CA,92308,(760)247-4111
-116.402551,33.724903,T-0940  Palm Desert,72549 Highway 111,Palm Desert,CA,92260,(760)341-9307
-121.388933,36.835376,T-0941  Hollister,1790 Airline Hwy,Hollister,CA,95023,(831)636-3722
-87.685519,41.927952,T-0942  Chicago Near North,2656 N Elston Ave,Chicago,IL,60647,(773)252-1994
-88.256188,40.137147,T-0943  Champaign,2102 N Prospect Ave,Champaign,IL,61822,(217)355-3325
-82.829661,42.676055,T-0945  Chesterfield,51400 Gratiot Ave,Chesterfield,MI,48051,(586)598-8100
-97.899462,38.071156,T-0946  Hutchinson,1529 E 17th Ave,Hutchinson,KS,67501,(620)662-1800
-96.854165,32.862646,T-0947  Love Field,9440 Marsh Ln,Dallas,TX,75220,(214)357-3980
-98.589088,29.56253,T-0948  NW San Antonio,12621 W IH 10,San Antonio,TX,78230,(210)690-2222
-121.965076,37.762515,T-0949  San Ramon,2610 Bishop Dr,San Ramon,CA,94583,(925)277-0202
-111.983951,33.478875,T-0950  Arcadia Crossing,4515 E Thomas Rd,Phoenix,AZ,85018,(602)952-1797
-105.089138,39.920733,T-0951  Broomfield,1660 W Midway Blvd,Broomfield,CO,80020,(303)460-1177
-108.147672,36.768188,T-0952  Farmington,4900 E Main St,Farmington,NM,87402,(505)327-7400
-94.720588,31.313389,T-0953  Lufkin,4200 S Medford Dr,Lufkin,TX,75901,(936)637-3000
-97.718473,31.088103,T-0954  Killeen,2500 E Central Texas Pkwy,Killeen,TX,76543,(254)526-8010
-95.453246,29.746066,T-0955  Galleria,4323 San Felipe St,Houston,TX,77027,(713)960-9608
-93.562238,45.314365,T-0956  Elk River,19146 Freeport St,Elk River,MN,55330,(763)441-5511
-87.977378,41.905993,T-0957  Villa Park,50 E North Ave,Villa Park,IL,60181,(630)833-7411
-86.438198,36.950406,T-0958  Bowling Green,160 American Ave,Bowling Green,KY,42104,(270)842-0013
-87.291354,36.587757,T-0959  Clarksville,2823 Wilma Rudolph Blvd,Clarksville,TN,37040,(931)645-8007
-78.581059,35.847529,T-0960  Capital Blvd,4700 Green Rd,Raleigh,NC,27604,(919)850-9298
-78.7383,35.7564,T-0961  Cary,2021 Walnut St,Cary,NC,27511,(919)233-4451
-77.811009,35.971251,T-0962  Rocky Mount,731 Sutters Creek Blvd,Rocky Mount,NC,27804,(252)443-1195
-78.888165,33.71613,T-0963  Myrtle Beach,1150 Seaboard St,Myrtle Beach,SC,29577,(843)946-6998
-77.939159,35.379085,T-0964  Goldsboro,1204 Sunburst Dr,Goldsboro,NC,27534,(919)778-2150
-80.605308,35.448099,T-0965  Kannapolis,3333 Cloverleaf Pkwy,Kannapolis,NC,28083,(704)795-0555
-80.86291,35.444547,T-0966  Huntersville,9801 Sam Furr Rd,Huntersville,NC,28078,(704)896-1813
-81.389392,30.254603,T-0967  Jacksonville Beach,490 Marsh Landing Pkwy,Jacksonville,FL,32250,(904)273-5581
-80.320858,25.733618,T-0968  Bird Road,7795 SW 40th St,Miami,FL,33155,(305)262-5767
-84.781643,34.173909,T-0969  Cartersville,100 Cherokee Pl,Cartersville,GA,30121,(770)387-9595
-84.287353,34.047049,T-0970  Alpharetta,6000 N Point Pkwy,Alpharetta,GA,30022,(770)664-5395
-84.57359,34.008062,T-0981  Cobb,740 Ernest W Barrett Pkwy NW,Kennesaw,GA,30144,(770)425-6895
-84.230838,33.952132,T-0982  Norcross,3200 Holcomb Bridge Rd,Norcross,GA,30092,(770)849-0885
-81.525814,41.405757,T-0983  Bedford,22735 Rockside Rd,Bedford,OH,44146,(440)232-2093
-81.864228,41.155383,T-0984  Medina,1015 N Court St,Medina,OH,44256,(330)722-7539
-81.828326,41.314587,T-0985  Strongsville,18200 Royalton Rd,Strongsville,OH,44136,(440)238-9924
-81.605075,41.126715,T-0986  Fairlawn,2801 W Market St,Fairlawn,OH,44333,(330)865-9001
-81.586841,41.050374,T-0987 Rolling Acres,2400 Romig Rd Unit 1,Akron,OH,44322,(330)745-0495
-81.414887,41.15705,T-0988  Stow,4200 Kent Rd,Stow,OH,44224,(330)688-5928
-82.452727,40.029133,T-0989  Heath,270 Airport Pkwy,Heath,OH,43056,(740)788-8600
-82.62257,39.731181,T-0990  Lancaster,1300 River Valley Blvd,Lancaster,OH,43130,(740)681-1012
-84.332071,39.493406,T-0991  Middletown,6775 Roosevelt Ave,Middletown,OH,45044,(513)422-0013
-89.580592,37.299716,T-0992  Cape Girardeau,202 Siemens Dr,Cape Girardeau,MO,63701,(573)339-1778
-95.648408,29.877137,T-0993  Copperfield,6955 Highway 6 N,Houston,TX,77084,(281)550-8955
-98.127587,29.68698,T-0994  New Braunfels,642 S Walnut Ave,New Braunfels,TX,78130,(830)620-7308
-122.104068,47.67195,T-0995  Redmond,17700 NE 76th St,Redmond,WA,98052,(425)556-9533
-122.053043,47.544272,T-0996  Issaquah,755 NW Gilman Blvd,Issaquah,WA,98027,(425)392-3357
-117.011618,32.779387,T-0997  Grossmont,5500 Grossmont Ctr Dr,La Mesa,CA,91942,(619)461-1960
-76.97418,39.56635,T-1000  Westminster,200 Malcolm Dr,Westminster,MD,21157,(410)848-6180
-76.45199,39.37094,T-1001  White Marsh,5230 Campbell Blvd,Baltimore,MD,21236,(410)933-9632
-76.35039,39.52511,T-1002  Bel Air,580 Marketplace Dr,Bel Air,MD,21014,(410)638-7532
-76.63459,39.13308,T-1003  Glen Burnie,7951 Nolpark Ct,Glen Burnie,MD,21061,(410)969-2257
-76.72245,38.9524,T-1004  Bowie,4600 Mitchellville Rd,Bowie,MD,20716,(301)352-3830
-77.39293,38.85574,T-1005  Fairfax,10301 New Guinea Rd,Fairfax,VA,22032,(703)764-5100
-76.82681,38.89618,T-1006  Largo,10500 Campus Way S,Largo,MD,20774,(301)324-7080
-76.80977,39.09695,T-1007  Laurel,3343 Corridor Marketplace,Laurel,MD,20724,(301)483-0934
-76.92226,38.62036,T-1008  Waldorf,3300 Western Pkwy,Waldorf,MD,20603,(301)645-7114
-77.40148,39.02702,T-1009  Sterling,46201 Potomac Run Plz,Sterling,VA,20164,(703)444-8440
-78.818357,42.998657,T-1010  Boulevard Mall,1575 Niagara Falls Blvd,Amherst,NY,14228,(716)831-8750
-78.700909,42.994499,T-1011  Eastern Hills,8290 Transit Rd,Williamsville,NY,14221,(716)639-1945
-78.978692,43.088584,T-1012  Niagara Falls,7414 Niagara Falls Blvd,Niagara Falls,NY,14304,(716)283-0085
-78.871102,42.956318,T-1013  North Buffalo,2626 Delaware Ave,Buffalo,NY,14216,(716)447-0094
-78.771151,42.91136,T-1014  Walden Galleria,1750 Walden Ave,Cheektowaga,NY,14225,(716)896-0493
-77.097545,35.100333,T-1015  New Bern,3410 Dr Martin Luther King Jr Blvd,New Bern,NC,28562,(252)638-2954
-77.387733,37.24811,T-1016  Colonial Heights,721 Southpark Blvd,Colonial Heights,VA,23834,(804)520-0190
-77.410558,37.351777,T-1017  Chester,2530 Weir Rd,Chester,VA,23831,(804)768-9974
-77.503622,37.588373,T-1018  Richmond Central,5401 W Broad St,Richmond,VA,23230,(804)285-3492
-77.462773,37.67176,T-1019  Virginia Center Commons,10100 Brook Rd,Glen Allen,VA,23059,(804)262-2390
-76.382951,37.040778,T-1020  Hampton,1911 Saville Row,Hampton,VA,23666,(757)827-7637
-76.230802,36.773661,T-1021  Chesapeake East,1316 Greenbrier Pkwy,Chesapeake,VA,23320,(757)547-1842
-77.382969,35.577231,T-1022  Greenville,3040 S Evans St,Greenville,NC,27834,(252)355-8020
-82.755219,27.812095,T-1023  Park & Tyrone,4450 Park St N,Saint Petersburg,FL,33709,(727)548-0400
-88.004077,41.843491,T-1024  Lombard,60 Yorktown Shopping Ctr,Lombard,IL,60148,(630)495-9560
-121.416744,38.422299,T-1025  Elk Grove,7505 Laguna Blvd,Elk Grove,CA,95758,(916)683-5356
-122.275724,38.281394,T-1026  Napa,205 Soscol Ave,Napa,CA,94559,(707)224-1058
-119.073618,34.217121,T-1027  Camarillo,209 W Ventura Blvd,Camarillo,CA,93010,(805)384-0040
-117.884543,34.0736,T-1028  West Covina,2831 E Eastland Ctr Dr,West Covina,CA,91791,(626)859-0221
-117.263944,33.06689,T-1029  Encinitas,1010 N El Camino Real,Encinitas,CA,92024,(760)633-1406
-89.793568,35.203327,T-1030  Memphis NE,7989 US Highway 64,Memphis,TN,38133,(901)383-1649
-93.262314,37.151074,T-1031  Springfield,1825 E Primrose St,Springfield,MO,65804,(417)889-1511
-96.961084,32.913026,T-1032  Irving North,7845 N Macarthur Blvd,Irving,TX,75063,(972)506-9924
-117.977995,34.070186,T-1033  Baldwin Park,3100 Baldwin Park Blvd,Baldwin Park,CA,91706,(626)851-9404
-106.013968,35.639832,T-1034  Santa Fe,3550 Zafarano Dr,Santa Fe,NM,87507,(505)471-9600
-90.634612,38.737698,T-1035  St Peters,6241 Mid Rivers Mall Dr,Saint Peters,MO,63304,(636)939-9433
-88.102829,42.186969,T-1036  Lake Zurich,555 S Rand Rd,Lake Zurich,IL,60047,(847)726-1174
-84.454243,39.287458,T-1037  Springdale,900 E Kemper Rd,Springdale,OH,45246,(513)671-8555
-80.156496,25.906953,T-1038  North Miami,14075 Biscayne Blvd,North Miami Beach,FL,33181,(305)944-5341
-80.305429,25.692551,T-1039  Dadeland,8350 S Dixie Hwy,Miami,FL,33143,(305)668-0262
-117.214643,33.168224,T-1040  Vista,1751 University Dr,Vista,CA,92083,(760)941-0220
-77.60502,37.503844,T-1041  Richmond West,11301 Midlothian Tpke,Richmond,VA,23235,(804)897-5711
-76.81729,39.25059,T-1042  Ellicott City,4390 Montgomery Rd,Ellicott City,MD,21043,(410)203-1700
-76.17812,39.52062,T-1043  Aberdeen,1025 Middleton Rd,Aberdeen,MD,21001,(410)297-8710
-76.81315,39.19745,T-1044  Columbia,6111 Dobbin Rd,Columbia,MD,21045,(410)290-1123
-76.79922,39.43339,T-1045  Owings Mills,11200 Reisterstown Rd,Owings Mills,MD,21117,(410)654-9800
-77.24907,39.1986,T-1046  Germantown,20908 Frederick Rd,Germantown,MD,20876,(301)515-6882
-76.022256,36.84656,T-1047  Virginia Beach East,525 First Colonial Rd,Virginia Beach,VA,23451,(757)428-0233
-76.211507,36.863348,T-1048  Norfolk,1245 N Military Hwy,Norfolk,VA,23502,(757)461-9369
-77.599805,37.649964,T-1049  Richmond NW,11290 W Broad St,Glen Allen,VA,23060,(804)360-8900
-80.447672,27.639501,T-1050  Vero Beach,5800 20th St,Vero Beach,FL,32966,(772)778-0376
-82.504218,27.894301,T-1051  Gandy,3625 W Gandy Blvd,Tampa,FL,33611,(813)835-8333
-85.686434,42.865126,T-1052  Wyoming,5455 Clyde Park Ave SW,Wyoming,MI,49509,(616)249-1008
-80.707683,28.395782,T-1053  Merritt Island,250 Crockett Blvd,Merritt Island,FL,32953,(321)452-1014
-122.418381,37.634628,T-1054  Tanforan,1150 El Camino Real,San Bruno,CA,94066,(650)827-0171
-74.334095,40.551999,T-1055  Menlo Park,100 Parsonage Rd,Edison,NJ,8837,(732)744-1100
-76.002437,42.094848,T-1056  Binghamton Vestal,3112 Vestal Pkwy E,Vestal,NY,13850,(607)729-6611
-78.781356,42.792253,T-1057  Orchard Park,5622 Amanda Ln,Orchard Park,NY,14127,(716)821-9511
-83.026488,39.991447,T-1058  Columbus Central,1717 Olentangy River Rd,Columbus,OH,43212,(614)298-1070
-86.639287,36.181949,T-1059  Nashville East,3171 Lebanon Pike,Nashville,TN,37214,(615)889-4734
-89.525221,43.061396,T-1060  Madison West,201 Junction Rd,Madison,WI,53717,(608)827-8800
-97.828524,30.233724,T-1061  Austin SW,5300 S Mo Pac Expy,Austin,TX,78749,(512)892-5535
-121.843257,36.622857,T-1062  Sand City,2040 California Ave,Sand City,CA,93955,(831)392-1990
-86.128632,40.008315,T-1063  Carmel,15160 N Meridian St,Carmel,IN,46032,(317)815-0560
-120.32697,47.437548,T-1064  Wenatchee,1102 Springwater St,Wenatchee,WA,98801,(509)664-5060
-96.467593,32.894756,T-1065  Rockwall,850 Steger Towne Rd,Rockwall,TX,75032,(972)772-0894
-97.669398,30.479136,T-1066  Round Rock,121 Louis Henna Blvd,Round Rock,TX,78664,(512)246-7677
-98.479163,29.514816,T-1067  North Central San Antonio,8421 US Highway 281 N,San Antonio,TX,78216,(210)375-0332
-93.251445,44.084901,T-1068  Owatonna,301 Park Dr,Owatonna,MN,55060,(507)451-1882
-89.308037,43.119636,T-1069  Madison East,4301 Lien Rd,Madison,WI,53704,(608)244-4527
-87.857384,42.408853,T-1070  Waukegan,3050 N Lewis Ave,Waukegan,IL,60087,(847)599-9069
-85.557969,38.297222,T-1071  Springhurst,4101 Towne Center Dr,Louisville,KY,40241,(502)326-9185
-82.922083,40.056774,T-1072  Columbus NE,4199 Morse Xing,Columbus,OH,43219,(614)471-2154
-85.075062,33.558324,T-1073  Carrollton,1129 S Park St,Carrollton,GA,30117,(770)838-9221
-80.14189,25.973278,T-1074  Aventura,21265 Biscayne Blvd,Aventura,FL,33180,(305)933-4616
-80.37378,25.57588,T-1075  Cutler Ridge,20500 SW 112th Ave,Miami,FL,33189,(305)235-0839
-77.04927,38.833744,T-1076  Alexandria,3101 Jefferson Davis Hwy,Alexandria,VA,22305,(703)706-3840
-80.278264,36.169789,T-1077  Winston-Salem North,5420 University Pkwy,Winston Salem,NC,27105,(336)744-7880
-79.905685,36.056019,T-1078  Greensboro South,1212 Bridford Pkwy,Greensboro,NC,27407,(336)856-1066
-80.01009,35.991816,T-1079  High Point,1050 Mall Loop,High Point,NC,27262,(336)884-5222
-78.72117,35.870174,T-1080  Raleigh Hwy 70,4841 Grove Barton Rd,Raleigh,NC,27613,(919)785-1803
-80.744702,35.2933,T-1081  NE Charlotte,8120 University City Blvd,Charlotte,NC,28213,(704)599-6332
-111.983372,43.477622,T-1082  Idaho Falls,2171 S 25th E,Idaho Falls,ID,83406,(208)535-2285
-73.953382,41.096496,T-1083  Clarkstown,4120 Palisades Center Dr,West Nyack,NY,10994,(845)348-6440
-74.304926,40.687783,T-1084  Union,2690 US Hwy 22 E,Union,NJ,7083,(908)688-2344
-75.027015,39.937511,T-1085  Cherry Hill,2137 Route 38,Cherry Hill,NJ,8002,(856)317-1445
-80.32,36.0692,T-1086  Winston-Salem South,1040 Hanes Mall Blvd,Winston Salem,NC,27103,(336)774-9687
-80.815969,35.059419,T-1087  Charlotte South,7860 Rea Rd,Charlotte,NC,28277,(704)542-1856
-77.3707,38.954868,T-1088  Reston,12197 Sunset Hills Rd,Reston,VA,20190,(703)478-0770
-77.50651,38.774293,T-1089  Manassas,8340 Sudley Rd,Manassas,VA,20109,(703)392-5630
-82.081244,33.490927,T-1090  Augusta,235 Robert C Daniel Jr Pkwy,Augusta,GA,30909,(706)667-6368
-84.306843,39.297252,T-1091  Fields Ertel,9841 Waterstone Blvd,Cincinnati,OH,45249,(513)677-1888
-84.313241,39.073458,T-1092  Beechmont Area,8680 Beechmont Ave,Cincinnati,OH,45255,(513)474-6006
-84.608648,39.13035,T-1093  Western Hills,5045 Glencrossing Way,Cincinnati,OH,45238,(513)347-3388
-84.414838,38.022271,T-1094  Lexington SE,1940 Pavillon Way,Lexington,KY,40509,(859)263-7448
-93.228927,45.004958,T-1095  Minneapolis NE,1650 New Brighton Blvd,Minneapolis,MN,55413,(612)781-7033
-91.621149,44.031657,T-1096  Winona,860 Mankato Ave,Winona,MN,55987,(507)452-7006
-121.095258,38.944198,T-1097  Auburn,2700 Bell Rd,Auburn,CA,95603,(530)889-5650
-121.152311,38.671681,T-1098  Folsom,430 Blue Ravine Rd,Folsom,CA,95630,(916)984-9131
-118.934978,34.191176,T-1100  Thousand Oaks,2705 Teller Rd,Thousand Oaks,CA,91320,(805)480-9114
-90.312116,38.802748,T-1101  Florissant,2341 N Highway 67,Florissant,MO,63033,(314)831-8000
-90.343816,38.627752,T-1102  Brentwood,25 Brentwood Promenade Ct,Brentwood,MO,63144,(314)918-9500
-76.491984,37.10754,T-1103  Newport News,12130 Jefferson Ave,Newport News,VA,23602,(757)882-8700
-78.638129,35.715744,T-1104  Garner,2700 Timber Dr,Garner,NC,27529,(919)772-9065
-76.108873,36.787823,T-1105  Virginia Beach South,2060 S Independence Blvd,Virginia Beach,VA,23453,(757)416-1719
-84.462338,34.035299,T-1106  Cobb NE,3040 Shallowford Rd,Marietta,GA,30062,(770)321-8545
-77.877808,34.24657,T-1107  Wilmington,4711 New Centre Dr,Wilmington,NC,28405,(910)395-5057
-73.285161,40.838898,T-1108  Commack,98 Veterans Memorial Hwy,Commack,NY,11725,(631)462-8969
-74.635703,39.451117,T-1109  Mays Landing,380 Consumer Sq,Mays Landing,NJ,8330,(609)645-8133
-80.137266,26.618346,T-1110  Greenacres,5900 Lake Worth Rd,Lake Worth,FL,33463,(561)963-3382
-81.845831,41.462427,T-1111  Rocky River,20001 Center Ridge Rd,Rocky River,OH,44116,(440)895-2600
-81.428636,41.628948,T-1112  Willoughby,36195 Euclid Ave,Willoughby,OH,44094,(440)975-1922
-91.605973,41.692183,T-1113  Iowa City,1441 Coral Ridge Ave,Coralville,IA,52241,(319)351-5150
-92.413955,34.755591,T-1114  Little Rock West,12700 Chenal Pkwy,Little Rock,AR,72211,(501)217-0200
-95.473718,30.313109,T-1115  Conroe,503 I 45 N,Conroe,TX,77304,(936)760-2663
-97.009884,32.677633,T-1116  Grand Prairie,554 W Interstate 20,Grand Prairie,TX,75052,(972)642-4719
-106.650783,35.253341,T-1117  Rio Rancho,4225 Crestview Dr,Rio Rancho,NM,87124,(505)994-2820
-122.154336,47.755221,T-1118  Woodinville,13950 NE 178th Pl,Woodinville,WA,98072,(425)482-6410
-122.002272,37.526036,T-1119  Newpark Mall,400 Newpark Mall,Newark,CA,94560,(510)744-1790
-120.697205,35.586571,T-1120  Paso Robles,2305 Theatre Dr,Paso Robles,CA,93446,(805)227-0105
-121.27316,38.673502,T-1121  Birdcage-Citrus Heights,5837 Sunrise Blvd,Citrus Heights,CA,95610,(916)966-5267
-122.283278,37.558535,T-1122  San Mateo Fashion Island,2220 Bridgepointe Pkwy,San Mateo,CA,94404,(650)341-0734
-81.804509,26.353161,T-1123  Bonita Springs,26831 S Tamiami Trl,Bonita Springs,FL,34134,(239)948-2300
-95.583821,29.999721,T-1124  Tomball Parkway,21515 Tomball Pkwy,Houston,TX,77070,(281)655-1427
-87.838865,42.053129,T-1125  Golf Mills,239 Golf Mill Ctr,Niles,IL,60714,(847)768-9217
-86.42637,35.845131,T-1126  Murfreesboro,1851 Old Fort Pkwy,Murfreesboro,TN,37129,(615)907-2977
-86.434789,42.085233,T-1127  Benton Harbor,960 Fairplain Dr,Benton Harbor,MI,49022,(269)925-1205
-84.050152,39.768003,T-1128  Beavercreek,2490 N Fairfield Rd,Beavercreek,OH,45431,(937)431-8660
-84.135424,39.871113,T-1129  Huber Heights,5700 Executive Blvd,Huber Heights,OH,45424,(937)233-0108
-84.281417,39.817873,T-1130  Trotwood,2800 Shiloh Springs Rd,Trotwood,OH,45426,(937)837-1600
-82.644221,27.847302,T-1131  St Petersburg Gateway,8151 9th St N,Saint Petersburg,FL,33702,(727)576-2735
-75.039738,39.732359,T-1132  Turnersville,4001 Black Horse Pike,Turnersville,NJ,8012,(856)875-0082
-74.984443,39.850335,T-1133  Voorhees,1139 White Horse Rd,Voorhees,NJ,8043,(856)566-0900
-75.631854,40.038706,T-1134  Exton,201 Sunrise Blvd,Exton,PA,19341,(610)280-7233
-74.874493,40.178112,T-1135  Oxford Valley,2331 E Lincoln Hwy,Langhorne,PA,19047,(215)269-0532
-75.333963,39.915456,T-1136  Springfield,857 Baltimore Pike,Springfield,PA,19064,(610)338-0530
-77.400152,39.384331,T-1137  Frederick,5437 Urbana Pike,Frederick,MD,21704,(301)624-1790
-76.954745,39.055281,T-1138  Silver Spring,12000 Cherry Hill Rd,Silver Spring,MD,20904,(301)586-0724
-73.597872,40.743401,T-1139  Westbury,999 Corporate Dr,Westbury,NY,11590,(516)222-1003
-116.938859,32.739553,T-1140  Rancho San Diego,2911 Jamacha Rd,El Cajon,CA,92019,(619)660-2948
-112.115408,33.664915,T-1141  Phoenix North Central,2727 W Agua Fria Fwy,Phoenix,AZ,85027,(623)869-8070
-76.58206,39.39447,T-1142  Towson,1238 Putty Hill Ave,Towson,MD,21286,(410)823-4423
-121.777062,36.916053,T-1143  Watsonville,1415 Main St,Watsonville,CA,95076,(831)761-9194
-93.35163,45.194465,T-1144  Coon Rapids,3300 124th Ave NW,Coon Rapids,MN,55433,(763)323-2931
-93.486761,45.124779,T-1145  Maple Grove,9450 Dunkirk Ln N,Maple Grove,MN,55311,(763)416-2020
-75.538946,39.831012,T-1146  Brandywine,1050 Brandywine Pkwy,Wilmington,DE,19803,(302)478-2500
-73.407567,40.689,T-1147  Copiague,1149 Sunrise Hwy,Copiague,NY,11726,(631)841-5056
-73.277162,40.726399,T-1148  Bay Shore,838 Sunrise Hwy,Bay Shore,NY,11706,(631)969-8958
-73.835379,40.783301,T-1150  College Point,13505 20th Ave,College Point,NY,11356,(718)661-4346
-74.676603,40.305908,T-1151  Princeton,500 Nassau Park Blvd,Princeton,NJ,8540,(609)951-8555
-74.425996,40.442206,T-1152  Milltown,400 Ryders Ln,Milltown,NJ,8850,(732)613-3903
-74.148585,40.058616,T-1153  Brick,570 Route 70,Brick,NJ,8723,(732)262-0600
-74.174325,39.988888,T-1154  Toms River,1331 Hooper Ave,Toms River,NJ,8753,(732)557-0220
-74.421685,40.640179,T-1155  Watchung,1515 US Highway 22,Watchung,NJ,7069,(908)769-8699
-77.44856,43.036788,T-1156  Victor,401 Eastview Mall,Victor,NY,14564,(585)425-0800
-77.629456,43.076399,T-1157  Henrietta,2325 Marketplace Dr,Rochester,NY,14623,(585)424-3370
-74.821643,40.035589,T-1158  Burlington,2703 Route 541,Burlington,NJ,8016,(609)239-9885
-75.239479,40.231247,T-1159  Montgomeryville,125 Witchwood Dr,North Wales,PA,19454,(215)699-5688
-78.408536,40.458472,T-1160  Altoona,153 Sierra Dr,Altoona,PA,16601,(814)949-3592
-76.760797,37.272498,T-1161  Williamsburg,4630 Monticello Ave,Williamsburg,VA,23188,(757)258-9794
-79.959197,37.299428,T-1162  Roanoke,4737 Valley View Blvd NW,Roanoke,VA,24012,(540)265-6932
-80.116267,26.168462,T-1163  Ft Lauderdale,3200 N Federal Hwy,Fort Lauderdale,FL,33306,(954)390-7992
-84.603833,33.852005,T-1164  Austell,4125 Austell Rd,Austell,GA,30106,(678)945-4550
-84.624434,33.945202,T-1165  West Marietta,2535 Dallas Hwy SW,Marietta,GA,30064,(770)792-7933
-88.305685,42.228024,T-1166  Crystal Lake,5580 Northwest Hwy,Crystal Lake,IL,60014,(815)356-9265
-87.813965,42.104128,T-1167  Glenview,2241 Willow Rd,Glenview,IL,60025,(847)657-0095
-87.824867,42.190725,T-1168  Highland Park,2099 Skokie Valley Rd,Highland Park,IL,60035,(847)266-8022
-90.000891,34.963494,T-1169  Horn Lake,7255 Interstate Dr,Horn Lake,MS,38637,(662)349-1585
-93.609518,42.019486,T-1170  Ames,320 S Duff Ave,Ames,IA,50010,(515)663-9500
-115.119528,36.011375,T-1171  Las Vegas Silverado Ranch,9725 S Eastern Ave,Las Vegas,NV,89123,(702)914-9555
-84.734554,33.726072,T-1172  Douglasville,2950 Chapel Hill Rd,Douglasville,GA,30135,(770)947-5303
-92.996193,43.683563,T-1173  Austin,1701 18th Ave NW,Austin,MN,55912,(507)437-1164
-96.112237,46.29006,T-1174  Fergus Falls,2300 College Way,Fergus Falls,MN,56537,(218)736-4360
-74.271799,40.889484,T-1175  Fairfield,632 Route 46 E,Fairfield,NJ,7004,(973)396-0069
-87.963471,42.101927,T-1176  Arlington Heights,1700 E Rand Rd,Arlington Heights,IL,60004,(847)222-0925
-94.592934,39.248402,T-1177  Kansas City North,8420 N Madison Ave,Kansas City,MO,64155,(816)436-8711
-104.999933,40.408783,T-1178  Loveland,1725 Rocky Mtn Ave,Loveland,CO,80538,(970)669-5423
-84.977832,32.532241,T-1179  Columbus,1591 Bradley Park Dr,Columbus,GA,31904,(706)321-0831
-79.821655,36.106136,T-1180  Greensboro NW,2701 Lawndale Dr,Greensboro,NC,27408,(336)286-2511
-81.307307,35.701932,T-1181  Hickory,1910 Catawba Valley Blvd SE,Hickory,NC,28602,(828)267-0032
-82.30604,34.830618,T-1182  Greenville,1112 Woodruff Rd,Greenville,SC,29607,(864)286-3689
-74.9592,40.1372,T-1183  Neshaminy,800 Rock Hill Dr,Bensalem,PA,19020,(215)364-9511
-74.299958,40.291118,T-1184  Manalapan,55 US Hwy 9,Manalapan,NJ,7726,(732)294-5190
-93.008517,45.012466,T-1185  North St Paul,2199 Hwy 36 E,North Saint Paul,MN,55109,(651)779-5986
-71.215504,42.76469,T-1186  Salem,203 S Broadway,Salem,NH,3079,(603)870-0071
-70.941795,42.551195,T-1187  Danvers,240 Independence Way,Danvers,MA,1923,(978)762-4439
-71.495004,41.704101,T-1188  Warwick,1245 Bald Hill Rd,Warwick,RI,2886,(401)821-0121
-71.06533,41.877732,T-1189  Taunton,81 Taunton Depot Dr,Taunton,MA,2780,(508)824-8004
-71.35027,41.941599,T-1190  North Attleborough,1205 S Washington St,North Attleboro,MA,2760,(508)699-9118
-73.100953,40.885698,T-1191  South Setauket,255 Pond Path,South Setauket,NY,11720,(631)580-5356
-74.135987,40.411478,T-1192  Middletown,2105 Route 35,Middletown,NJ,7748,(732)706-9222
-77.20236,39.11879,T-1193  Gaithersburg,25 Grand Corner Ave,Gaithersburg,MD,20878,(301)721-1760
-77.692627,43.203062,T-1194  Greece,600 Greece Ridge Center Dr,Rochester,NY,14626,(585)225-0240
-77.442726,43.129633,T-1195  Penfield,2161 Fairport Nine Mile Point Rd,Fairport,NY,14450,(585)377-0360
-75.137717,40.227008,T-1196  Warrington,401 Easton Rd,Warrington,PA,18976,(215)491-5370
-84.358526,33.853204,T-1197  Buckhead,3535 Peachtree Rd NE,Atlanta,GA,30326,(404)237-9494
-82.679357,34.550207,T-1198  Anderson,3519 Clemson Blvd,Anderson,SC,29621,(864)224-9772
-81.165218,34.06575,T-1199  Columbia NW,134 Harbison Blvd,Columbia,SC,29212,(803)749-0869
-84.633902,39.019698,T-1200  Florence,1100 Hansel Dr,Florence,KY,41042,(859)371-7771
-94.370128,39.050606,T-1201  Independence,17810 E 39th St S,Independence,MO,64055,(816)373-1800
-94.44517,44.295656,T-1202  New Ulm,1914 S Broadway St,New Ulm,MN,56073,(507)359-8099
-97.920983,29.886319,T-1203  San Marcos,1180 Thorpe Ln,San Marcos,TX,78666,(512)805-7000
-98.330991,29.567729,T-1204  San Antonio NE,8234 Agora Pkwy,Selma,TX,78154,(210)945-9102
